,year,buying_events_month_x,buying_events_month_y,all_events_month_x,all_events_month_y,first_month_sin,first_month_cos,spent_money_first_month,spent_money_second_month,label
230,2021,2,3.0,33,19.0,-0.866025403784439,0.49999999999999933,658.1,963.0,0
231,2021,1,1.0,16,15.0,-0.866025403784439,0.49999999999999933,169.0,247.27,0
232,2021,1,1.0,4,5.0,-0.866025403784439,0.49999999999999933,440.0,610.0,1
233,2021,1,1.0,4,18.0,-0.866025403784439,0.49999999999999933,247.0,26.8,1
234,2021,3,1.0,15,7.0,-0.866025403784439,0.49999999999999933,567.99,206.99,0
235,2021,1,0.0,10,0.0,-0.866025403784439,0.49999999999999933,29.38,0.0,0
236,2021,2,0.0,14,4.0,-0.866025403784439,0.49999999999999933,648.99,0.0,0
237,2021,2,0.0,30,5.0,-0.866025403784439,0.49999999999999933,542.55,0.0,0
238,2021,1,0.0,17,0.0,-0.866025403784439,0.49999999999999933,94.9,0.0,0
239,2021,1,0.0,6,0.0,-0.866025403784439,0.49999999999999933,97.99,0.0,1
240,2021,2,1.0,14,5.0,-0.866025403784439,0.49999999999999933,255.99,259.0,0
241,2021,1,3.0,4,15.0,-0.866025403784439,0.49999999999999933,670.0,733.88,1
242,2021,2,0.0,5,0.0,-0.866025403784439,0.49999999999999933,832.0,0.0,0
243,2021,1,0.0,9,0.0,-0.866025403784439,0.49999999999999933,129.0,0.0,0
244,2021,2,1.0,18,9.0,-0.866025403784439,0.49999999999999933,168.99,45.0,1
245,2021,3,0.0,8,0.0,-0.866025403784439,0.49999999999999933,1318.47,0.0,0
246,2021,1,0.0,11,0.0,-0.866025403784439,0.49999999999999933,313.85,0.0,0
247,2021,5,2.0,41,28.0,-0.866025403784439,0.49999999999999933,1240.98,862.0,0
248,2021,1,0.0,28,6.0,-0.866025403784439,0.49999999999999933,169.0,0.0,1
249,2021,1,2.0,8,5.0,-0.866025403784439,0.49999999999999933,99.99,492.95000000000005,0
250,2021,3,1.0,16,15.0,-0.866025403784439,0.49999999999999933,278.98,763.0,0
251,2021,1,0.0,5,2.0,-0.866025403784439,0.49999999999999933,59.0,0.0,0
252,2021,2,2.0,23,13.0,-0.866025403784439,0.49999999999999933,342.0,1068.0,0
253,2021,1,2.0,7,14.0,-0.866025403784439,0.49999999999999933,619.0,448.0,0
254,2021,2,0.0,20,4.0,-0.866025403784439,0.49999999999999933,187.99,0.0,0
255,2021,2,1.0,15,15.0,-0.866025403784439,0.49999999999999933,1289.0,385.0,0
256,2021,1,0.0,11,5.0,-0.866025403784439,0.49999999999999933,680.0,0.0,0
257,2021,1,0.0,15,0.0,-0.866025403784439,0.49999999999999933,788.4,0.0,0
258,2021,1,0.0,2,3.0,-0.866025403784439,0.49999999999999933,45.0,0.0,0
259,2021,2,0.0,21,6.0,-0.866025403784439,0.49999999999999933,1074.98,0.0,0
260,2021,2,0.0,16,1.0,-0.866025403784439,0.49999999999999933,942.0,0.0,0
261,2021,2,1.0,30,17.0,-0.866025403784439,0.49999999999999933,98.99,299.0,0
262,2021,3,1.0,10,2.0,-0.866025403784439,0.49999999999999933,686.96,58.99,0
263,2021,2,3.0,5,16.0,-0.866025403784439,0.49999999999999933,1016.23,721.98,0
264,2021,3,0.0,26,3.0,-0.866025403784439,0.49999999999999933,1817.4,0.0,0
265,2021,3,1.0,17,4.0,-0.866025403784439,0.49999999999999933,1008.99,680.0,0
266,2021,1,3.0,12,12.0,-0.866025403784439,0.49999999999999933,97.99,858.0,0
267,2021,1,4.0,3,27.0,-0.866025403784439,0.49999999999999933,773.0,1593.0,0
268,2021,1,1.0,9,11.0,-0.866025403784439,0.49999999999999933,440.0,670.0,0
269,2021,1,0.0,11,8.0,-0.866025403784439,0.49999999999999933,158.0,0.0,0
270,2021,1,1.0,4,5.0,-0.866025403784439,0.49999999999999933,385.0,34.98,1
271,2021,1,1.0,2,14.0,-0.866025403784439,0.49999999999999933,74.99,699.0,0
272,2021,2,0.0,15,4.0,-0.866025403784439,0.49999999999999933,747.99,0.0,0
273,2021,1,0.0,2,1.0,-0.866025403784439,0.49999999999999933,773.0,0.0,1
274,2021,1,2.0,21,9.0,-0.866025403784439,0.49999999999999933,179.0,558.0,0
275,2021,1,1.0,10,10.0,-0.866025403784439,0.49999999999999933,648.9,799.0,0
276,2021,1,0.0,4,6.0,-0.866025403784439,0.49999999999999933,14.23,0.0,1
277,2021,1,1.0,11,10.0,-0.866025403784439,0.49999999999999933,699.0,429.0,0
278,2021,1,1.0,22,5.0,-0.866025403784439,0.49999999999999933,789.13,429.0,0
279,2021,2,0.0,13,14.0,-0.866025403784439,0.49999999999999933,453.99,0.0,0
280,2021,2,1.0,12,6.0,-0.866025403784439,0.49999999999999933,983.22,148.48,0
281,2021,2,0.0,49,18.0,-0.866025403784439,0.49999999999999933,1021.99,0.0,0
282,2021,1,0.0,7,5.0,-0.866025403784439,0.49999999999999933,639.0,0.0,0
283,2021,2,0.0,15,0.0,-0.866025403784439,0.49999999999999933,749.0,0.0,0
284,2021,1,0.0,5,1.0,-0.866025403784439,0.49999999999999933,29.99,0.0,1
285,2021,1,2.0,8,9.0,-0.866025403784439,0.49999999999999933,699.0,274.94,0
286,2021,1,1.0,7,15.0,-0.866025403784439,0.49999999999999933,43.99,34.9,0
287,2021,3,0.0,27,3.0,-0.866025403784439,0.49999999999999933,1791.99,0.0,0
288,2021,1,2.0,16,17.0,-0.866025403784439,0.49999999999999933,162.52,438.99,1
289,2021,3,0.0,19,10.0,-0.866025403784439,0.49999999999999933,421.0,0.0,1
290,2021,1,0.0,9,0.0,-0.866025403784439,0.49999999999999933,225.99,0.0,0
291,2021,1,0.0,5,0.0,-0.866025403784439,0.49999999999999933,69.0,0.0,0
292,2021,1,0.0,4,0.0,-0.866025403784439,0.49999999999999933,269.0,0.0,1
293,2021,1,3.0,11,9.0,-0.866025403784439,0.49999999999999933,440.0,1287.96,0
294,2021,3,0.0,20,14.0,-0.866025403784439,0.49999999999999933,195.12,0.0,0
295,2021,1,1.0,31,11.0,-0.866025403784439,0.49999999999999933,139.0,689.0,0
296,2021,2,2.0,15,18.0,-0.866025403784439,0.49999999999999933,153.89000000000001,529.0,0
297,2021,2,0.0,16,6.0,-0.866025403784439,0.49999999999999933,93.89,0.0,0
298,2021,1,1.0,6,18.0,-0.866025403784439,0.49999999999999933,429.0,79.0,0
299,2021,3,0.0,16,0.0,-0.866025403784439,0.49999999999999933,1029.0900000000001,0.0,0
300,2021,1,0.0,23,0.0,-0.866025403784439,0.49999999999999933,89.99,0.0,0
301,2021,1,2.0,5,14.0,-0.866025403784439,0.49999999999999933,179.99,49.5,1
302,2021,1,0.0,27,0.0,-0.866025403784439,0.49999999999999933,773.0,0.0,0
303,2021,1,3.0,16,20.0,-0.866025403784439,0.49999999999999933,129.0,786.99,0
304,2021,1,0.0,3,0.0,-0.866025403784439,0.49999999999999933,680.0,0.0,0
305,2021,1,1.0,14,5.0,-0.866025403784439,0.49999999999999933,799.0,90.0,1
306,2021,1,1.0,18,10.0,-0.866025403784439,0.49999999999999933,390.0,390.0,1
307,2021,2,0.0,18,2.0,-0.866025403784439,0.49999999999999933,842.52,0.0,0
308,2021,1,1.0,8,4.0,-0.866025403784439,0.49999999999999933,29.38,548.97,1
309,2021,3,1.0,26,13.0,-0.866025403784439,0.49999999999999933,827.47,69.0,1
310,2021,1,0.0,15,0.0,-0.866025403784439,0.49999999999999933,348.0,0.0,0
311,2021,3,0.0,18,0.0,-0.866025403784439,0.49999999999999933,854.96,0.0,0
312,2021,1,1.0,6,3.0,-0.866025403784439,0.49999999999999933,629.74,680.0,0
313,2021,1,0.0,5,0.0,-0.866025403784439,0.49999999999999933,599.0,0.0,0
314,2021,1,2.0,5,22.0,-0.866025403784439,0.49999999999999933,68.99,878.0,1
315,2021,3,2.0,18,35.0,-0.866025403784439,0.49999999999999933,135.59,1037.0,0
316,2021,4,2.0,26,6.0,-0.866025403784439,0.49999999999999933,1612.74,775.0,1
317,2021,1,2.0,6,14.0,-0.866025403784439,0.49999999999999933,22.99,946.0,1
318,2021,2,0.0,10,0.0,-0.866025403784439,0.49999999999999933,714.0,0.0,0
319,2021,1,3.0,15,14.0,-0.866025403784439,0.49999999999999933,359.0,1444.97,0
320,2021,2,1.0,15,4.0,-0.866025403784439,0.49999999999999933,515.0,361.99,0
321,2021,1,0.0,11,0.0,-0.866025403784439,0.49999999999999933,399.0,0.0,1
322,2021,1,2.0,17,16.0,-0.866025403784439,0.49999999999999933,348.0,342.27,0
323,2021,1,0.0,3,6.0,-0.866025403784439,0.49999999999999933,45.0,0.0,0
324,2021,1,1.0,2,15.0,-0.866025403784439,0.49999999999999933,99.99,429.0,1
325,2021,1,0.0,4,0.0,-0.866025403784439,0.49999999999999933,773.0,0.0,0
326,2021,2,2.0,19,17.0,-0.866025403784439,0.49999999999999933,84.22,158.0,0
327,2021,1,1.0,10,3.0,-0.866025403784439,0.49999999999999933,69.0,773.0,1
328,2021,1,0.0,33,2.0,-0.866025403784439,0.49999999999999933,429.0,0.0,0
329,2021,1,1.0,5,3.0,-0.866025403784439,0.49999999999999933,648.9,670.0,0
330,2021,1,1.0,13,19.0,-0.866025403784439,0.49999999999999933,379.36,179.0,0
331,2021,1,0.0,4,0.0,-0.866025403784439,0.49999999999999933,909.99,0.0,0
332,2021,1,0.0,20,3.0,-0.866025403784439,0.49999999999999933,174.95,0.0,1
333,2021,1,2.0,2,4.0,-0.866025403784439,0.49999999999999933,97.0,156.98,0
334,2021,1,1.0,4,13.0,-0.866025403784439,0.49999999999999933,313.85,77.0,0
335,2021,2,3.0,14,14.0,-0.866025403784439,0.49999999999999933,413.23,1397.99,0
336,2021,3,1.0,12,4.0,-0.866025403784439,0.49999999999999933,412.99,429.0,0
337,2021,2,0.0,24,7.0,-0.866025403784439,0.49999999999999933,339.99,0.0,0
338,2021,1,0.0,6,3.0,-0.866025403784439,0.49999999999999933,773.0,0.0,0
339,2021,1,0.0,12,0.0,-0.866025403784439,0.49999999999999933,229.0,0.0,1
340,2021,1,0.0,16,14.0,-0.866025403784439,0.49999999999999933,348.0,0.0,0
341,2021,2,1.0,11,4.0,-0.866025403784439,0.49999999999999933,269.85,58.99,0
342,2021,1,0.0,13,0.0,-0.866025403784439,0.49999999999999933,79.9,0.0,0
343,2021,1,0.0,13,16.0,-0.866025403784439,0.49999999999999933,58.99,0.0,1
344,2021,4,3.0,30,15.0,-0.866025403784439,0.49999999999999933,1584.9,1477.22,0
345,2021,1,1.0,11,11.0,-0.866025403784439,0.49999999999999933,35.99,118.88,0
346,2021,1,1.0,9,14.0,-0.866025403784439,0.49999999999999933,277.0,129.55,1
347,2021,1,0.0,6,11.0,-0.866025403784439,0.49999999999999933,188.0,0.0,1
348,2021,1,0.0,20,0.0,-0.866025403784439,0.49999999999999933,179.1,0.0,1
349,2021,1,0.0,2,9.0,-0.866025403784439,0.49999999999999933,58.99,0.0,0
350,2021,1,0.0,10,1.0,-0.866025403784439,0.49999999999999933,97.0,0.0,0
351,2021,1,1.0,16,5.0,-0.866025403784439,0.49999999999999933,680.0,58.99,1
352,2021,1,0.0,4,2.0,-0.866025403784439,0.49999999999999933,138.99,0.0,1
353,2021,2,0.0,36,10.0,-0.866025403784439,0.49999999999999933,71.8,0.0,0
354,2021,1,2.0,8,17.0,-0.866025403784439,0.49999999999999933,299.0,692.89,0
355,2021,2,0.0,17,8.0,-0.866025403784439,0.49999999999999933,1238.0,0.0,0
356,2021,2,2.0,15,21.0,-0.866025403784439,0.49999999999999933,336.0,437.99,1
357,2021,2,2.0,24,16.0,-0.866025403784439,0.49999999999999933,728.0,968.44,0
358,2021,1,1.0,9,6.0,-0.866025403784439,0.49999999999999933,639.0,773.0,0
359,2021,2,0.0,6,8.0,-0.866025403784439,0.49999999999999933,625.97,0.0,0
360,2021,1,0.0,14,0.0,-0.866025403784439,0.49999999999999933,789.13,0.0,0
361,2021,2,0.0,10,0.0,-0.866025403784439,0.49999999999999933,404.0,0.0,0
362,2021,1,3.0,12,24.0,-0.866025403784439,0.49999999999999933,599.0,735.38,0
363,2021,1,1.0,17,9.0,-0.866025403784439,0.49999999999999933,939.0,630.0,0
364,2021,1,1.0,6,16.0,-0.866025403784439,0.49999999999999933,58.99,390.0,1
365,2021,1,0.0,10,16.0,-0.866025403784439,0.49999999999999933,139.0,0.0,0
366,2021,2,0.0,22,2.0,-0.866025403784439,0.49999999999999933,224.0,0.0,0
367,2021,1,0.0,14,1.0,-0.866025403784439,0.49999999999999933,499.0,0.0,1
368,2021,1,0.0,7,0.0,-0.866025403784439,0.49999999999999933,148.48,0.0,0
369,2021,1,0.0,15,1.0,-0.866025403784439,0.49999999999999933,138.99,0.0,0
0,2021,1,0.0,7,0.0,-0.5000000000000004,0.8660254037844384,599.0,0.0,0
1,2021,2,0.0,20,22.0,-0.5000000000000004,0.8660254037844384,190.13,0.0,0
2,2021,2,0.0,8,0.0,-0.5000000000000004,0.8660254037844384,1178.0,0.0,1
3,2021,1,1.0,9,17.0,-0.5000000000000004,0.8660254037844384,37.9,79.0,0
4,2021,1,0.0,3,0.0,-0.5000000000000004,0.8660254037844384,629.74,0.0,0
5,2021,2,1.0,4,17.0,-0.5000000000000004,0.8660254037844384,728.07,573.05,0
6,2021,1,2.0,13,6.0,-0.5000000000000004,0.8660254037844384,68.99,213.9,0
7,2021,1,0.0,18,0.0,-0.5000000000000004,0.8660254037844384,26.8,0.0,0
8,2021,2,3.0,7,9.0,-0.5000000000000004,0.8660254037844384,802.99,1257.71,0
9,2021,2,0.0,10,7.0,-0.5000000000000004,0.8660254037844384,573.99,0.0,0
10,2021,1,0.0,10,6.0,-0.5000000000000004,0.8660254037844384,169.0,0.0,1
11,2021,1,0.0,7,9.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,0
12,2021,2,0.0,20,2.0,-0.5000000000000004,0.8660254037844384,456.0,0.0,0
13,2021,1,0.0,8,0.0,-0.5000000000000004,0.8660254037844384,169.0,0.0,0
14,2021,2,2.0,15,19.0,-0.5000000000000004,0.8660254037844384,354.0,516.0,1
15,2021,1,1.0,14,22.0,-0.5000000000000004,0.8660254037844384,479.0,43.99,0
16,2021,1,1.0,7,3.0,-0.5000000000000004,0.8660254037844384,34.98,849.0,0
17,2021,1,1.0,5,2.0,-0.5000000000000004,0.8660254037844384,159.99,58.99,0
18,2021,1,1.0,8,14.0,-0.5000000000000004,0.8660254037844384,799.0,440.0,0
19,2021,2,1.0,29,6.0,-0.5000000000000004,0.8660254037844384,576.99,79.0,0
20,2021,1,1.0,30,22.0,-0.5000000000000004,0.8660254037844384,869.0,229.0,0
21,2021,1,1.0,6,10.0,-0.5000000000000004,0.8660254037844384,629.74,199.99,0
22,2021,1,1.0,18,11.0,-0.5000000000000004,0.8660254037844384,114.0,112.0,0
23,2021,2,0.0,9,0.0,-0.5000000000000004,0.8660254037844384,109.6,0.0,0
24,2021,1,4.0,16,31.0,-0.5000000000000004,0.8660254037844384,44.89,653.53,0
25,2021,2,1.0,15,6.0,-0.5000000000000004,0.8660254037844384,454.0,479.0,0
26,2021,1,0.0,13,0.0,-0.5000000000000004,0.8660254037844384,249.0,0.0,0
27,2021,1,2.0,3,22.0,-0.5000000000000004,0.8660254037844384,14.6,475.99,0
28,2021,1,2.0,19,12.0,-0.5000000000000004,0.8660254037844384,188.0,718.99,0
29,2021,1,0.0,4,14.0,-0.5000000000000004,0.8660254037844384,79.0,0.0,0
30,2021,1,2.0,4,12.0,-0.5000000000000004,0.8660254037844384,77.0,154.99,0
31,2021,1,1.0,13,8.0,-0.5000000000000004,0.8660254037844384,99.99,43.99,1
32,2021,1,0.0,8,0.0,-0.5000000000000004,0.8660254037844384,313.85,0.0,0
33,2021,1,0.0,10,0.0,-0.5000000000000004,0.8660254037844384,259.0,0.0,0
34,2021,1,0.0,4,0.0,-0.5000000000000004,0.8660254037844384,429.0,0.0,0
35,2021,4,0.0,19,4.0,-0.5000000000000004,0.8660254037844384,539.98,0.0,1
36,2021,2,1.0,27,4.0,-0.5000000000000004,0.8660254037844384,452.85,619.99,0
37,2021,2,0.0,19,4.0,-0.5000000000000004,0.8660254037844384,122.99000000000001,0.0,1
38,2021,2,3.0,6,20.0,-0.5000000000000004,0.8660254037844384,1340.83,1376.99,0
39,2021,1,1.0,2,11.0,-0.5000000000000004,0.8660254037844384,58.99,19.9,0
40,2021,1,1.0,11,9.0,-0.5000000000000004,0.8660254037844384,361.99,773.0,0
41,2021,1,1.0,7,2.0,-0.5000000000000004,0.8660254037844384,22.99,77.0,0
42,2021,1,1.0,8,4.0,-0.5000000000000004,0.8660254037844384,59.0,255.0,0
43,2021,2,0.0,16,0.0,-0.5000000000000004,0.8660254037844384,102.99000000000001,0.0,0
44,2021,2,1.0,17,14.0,-0.5000000000000004,0.8660254037844384,353.9,95.0,1
45,2021,1,2.0,11,7.0,-0.5000000000000004,0.8660254037844384,449.0,135.99,0
46,2021,1,1.0,8,2.0,-0.5000000000000004,0.8660254037844384,719.0,197.0,0
47,2021,1,0.0,22,5.0,-0.5000000000000004,0.8660254037844384,399.0,0.0,0
48,2021,1,0.0,10,3.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,0
49,2021,1,0.0,11,1.0,-0.5000000000000004,0.8660254037844384,97.0,0.0,0
50,2021,1,1.0,8,21.0,-0.5000000000000004,0.8660254037844384,97.0,619.99,0
51,2021,1,1.0,5,2.0,-0.5000000000000004,0.8660254037844384,68.99,34.9,0
52,2021,3,1.0,21,4.0,-0.5000000000000004,0.8660254037844384,841.51,34.9,0
53,2021,1,0.0,4,0.0,-0.5000000000000004,0.8660254037844384,125.0,0.0,0
54,2021,3,0.0,16,1.0,-0.5000000000000004,0.8660254037844384,1701.0,0.0,0
55,2021,1,1.0,4,7.0,-0.5000000000000004,0.8660254037844384,849.0,278.99,0
56,2021,1,0.0,3,0.0,-0.5000000000000004,0.8660254037844384,680.0,0.0,0
57,2021,1,1.0,3,2.0,-0.5000000000000004,0.8660254037844384,77.0,629.74,0
58,2021,3,0.0,17,0.0,-0.5000000000000004,0.8660254037844384,1671.97,0.0,0
59,2021,1,0.0,2,10.0,-0.5000000000000004,0.8660254037844384,148.48,0.0,0
60,2021,2,1.0,22,11.0,-0.5000000000000004,0.8660254037844384,41.03,197.0,0
61,2021,1,0.0,7,5.0,-0.5000000000000004,0.8660254037844384,148.48,0.0,1
62,2021,3,0.0,15,11.0,-0.5000000000000004,0.8660254037844384,630.99,0.0,0
63,2021,1,1.0,12,16.0,-0.5000000000000004,0.8660254037844384,295.55,247.0,0
64,2021,1,0.0,10,1.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,1
65,2021,3,2.0,13,16.0,-0.5000000000000004,0.8660254037844384,205.98000000000002,354.0,1
66,2021,1,1.0,3,4.0,-0.5000000000000004,0.8660254037844384,35.99,548.97,0
67,2021,1,0.0,4,0.0,-0.5000000000000004,0.8660254037844384,169.0,0.0,0
68,2021,1,0.0,5,0.0,-0.5000000000000004,0.8660254037844384,763.0,0.0,0
69,2021,1,0.0,4,0.0,-0.5000000000000004,0.8660254037844384,97.0,0.0,0
70,2021,1,1.0,2,2.0,-0.5000000000000004,0.8660254037844384,77.0,670.0,0
71,2021,1,0.0,3,0.0,-0.5000000000000004,0.8660254037844384,773.0,0.0,0
72,2021,1,0.0,3,0.0,-0.5000000000000004,0.8660254037844384,59.0,0.0,0
73,2021,1,1.0,7,6.0,-0.5000000000000004,0.8660254037844384,140.99,630.0,0
74,2021,1,3.0,5,17.0,-0.5000000000000004,0.8660254037844384,479.0,293.99,0
75,2021,1,1.0,20,20.0,-0.5000000000000004,0.8660254037844384,763.0,499.0,0
76,2021,1,2.0,14,21.0,-0.5000000000000004,0.8660254037844384,313.85,1060.99,0
77,2021,1,0.0,22,8.0,-0.5000000000000004,0.8660254037844384,40.0,0.0,1
78,2021,1,0.0,9,2.0,-0.5000000000000004,0.8660254037844384,319.0,0.0,1
79,2021,1,0.0,7,0.0,-0.5000000000000004,0.8660254037844384,299.8,0.0,0
80,2021,1,0.0,6,8.0,-0.5000000000000004,0.8660254037844384,197.0,0.0,1
81,2021,1,0.0,12,1.0,-0.5000000000000004,0.8660254037844384,43.99,0.0,0
82,2021,1,1.0,9,2.0,-0.5000000000000004,0.8660254037844384,599.0,99.99,0
83,2021,3,0.0,13,16.0,-0.5000000000000004,0.8660254037844384,177.92,0.0,1
84,2021,2,1.0,22,10.0,-0.5000000000000004,0.8660254037844384,628.03,589.0,1
85,2021,3,2.0,44,18.0,-0.5000000000000004,0.8660254037844384,819.55,918.99,0
86,2021,1,0.0,18,0.0,-0.5000000000000004,0.8660254037844384,125.0,0.0,0
87,2021,1,0.0,4,5.0,-0.5000000000000004,0.8660254037844384,247.27,0.0,1
88,2021,1,0.0,3,12.0,-0.5000000000000004,0.8660254037844384,79.0,0.0,0
89,2021,1,0.0,10,6.0,-0.5000000000000004,0.8660254037844384,773.0,0.0,0
90,2021,2,1.0,7,9.0,-0.5000000000000004,0.8660254037844384,889.0,77.0,1
91,2021,1,1.0,12,3.0,-0.5000000000000004,0.8660254037844384,197.0,34.9,1
92,2021,1,0.0,6,2.0,-0.5000000000000004,0.8660254037844384,68.99,0.0,1
93,2021,1,0.0,3,20.0,-0.5000000000000004,0.8660254037844384,129.55,0.0,0
94,2021,1,0.0,4,8.0,-0.5000000000000004,0.8660254037844384,719.0,0.0,0
95,2021,2,0.0,15,9.0,-0.5000000000000004,0.8660254037844384,214.0,0.0,0
96,2021,2,0.0,10,5.0,-0.5000000000000004,0.8660254037844384,742.99,0.0,0
97,2021,2,0.0,11,0.0,-0.5000000000000004,0.8660254037844384,135.89,0.0,0
98,2021,1,1.0,11,8.0,-0.5000000000000004,0.8660254037844384,361.99,269.0,0
99,2021,1,2.0,5,11.0,-0.5000000000000004,0.8660254037844384,95.0,725.0,1
100,2021,2,2.0,8,20.0,-0.5000000000000004,0.8660254037844384,707.0,518.99,0
101,2021,1,0.0,11,0.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,1
102,2021,2,1.0,18,9.0,-0.5000000000000004,0.8660254037844384,317.99,43.99,1
103,2021,3,0.0,19,0.0,-0.5000000000000004,0.8660254037844384,709.99,0.0,1
104,2021,2,0.0,16,5.0,-0.5000000000000004,0.8660254037844384,120.99000000000001,0.0,0
105,2021,1,0.0,2,0.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,0
106,2021,1,0.0,17,19.0,-0.5000000000000004,0.8660254037844384,103.0,0.0,0
107,2021,3,2.0,7,6.0,-0.5000000000000004,0.8660254037844384,798.99,832.0,0
108,2021,1,0.0,13,11.0,-0.5000000000000004,0.8660254037844384,43.99,0.0,0
109,2021,1,0.0,10,0.0,-0.5000000000000004,0.8660254037844384,77.0,0.0,0
110,2021,1,1.0,5,11.0,-0.5000000000000004,0.8660254037844384,869.0,148.48,1
111,2021,2,0.0,14,6.0,-0.5000000000000004,0.8660254037844384,1159.0,0.0,0
112,2021,1,0.0,4,5.0,-0.5000000000000004,0.8660254037844384,680.0,0.0,0
113,2021,1,0.0,2,8.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,0
114,2021,2,1.0,18,21.0,-0.5000000000000004,0.8660254037844384,738.99,19.9,0
115,2021,1,1.0,15,5.0,-0.5000000000000004,0.8660254037844384,295.55,175.0,1
116,2021,1,0.0,8,9.0,-0.5000000000000004,0.8660254037844384,59.0,0.0,1
117,2021,1,0.0,5,3.0,-0.5000000000000004,0.8660254037844384,799.0,0.0,1
118,2021,1,0.0,16,5.0,-0.5000000000000004,0.8660254037844384,125.0,0.0,0
119,2021,1,0.0,19,9.0,-0.5000000000000004,0.8660254037844384,279.99,0.0,1
120,2021,1,0.0,8,0.0,-0.5000000000000004,0.8660254037844384,206.99,0.0,0
121,2021,1,0.0,9,0.0,-0.5000000000000004,0.8660254037844384,439.0,0.0,0
122,2021,1,0.0,2,11.0,-0.5000000000000004,0.8660254037844384,43.99,0.0,0
123,2021,1,1.0,21,7.0,-0.5000000000000004,0.8660254037844384,247.27,59.0,0
124,2021,1,0.0,5,0.0,-0.5000000000000004,0.8660254037844384,629.74,0.0,0
125,2021,3,1.0,17,9.0,-0.5000000000000004,0.8660254037844384,1390.99,43.99,1
126,2021,1,2.0,20,15.0,-0.5000000000000004,0.8660254037844384,548.97,238.0,0
127,2021,1,2.0,16,15.0,-0.5000000000000004,0.8660254037844384,35.99,358.0,0
128,2021,1,2.0,8,17.0,-0.5000000000000004,0.8660254037844384,179.0,735.99,1
129,2021,1,0.0,13,0.0,-0.5000000000000004,0.8660254037844384,788.4,0.0,0
130,2021,1,1.0,21,4.0,-0.5000000000000004,0.8660254037844384,269.0,188.0,0
131,2021,1,1.0,2,4.0,-0.5000000000000004,0.8660254037844384,479.0,655.3,0
132,2021,1,3.0,8,23.0,-0.5000000000000004,0.8660254037844384,429.0,316.98,1
133,2021,1,2.0,12,12.0,-0.5000000000000004,0.8660254037844384,129.75,138.99,0
134,2021,1,1.0,14,5.0,-0.5000000000000004,0.8660254037844384,699.0,79.0,0
135,2021,1,0.0,2,1.0,-0.5000000000000004,0.8660254037844384,630.0,0.0,0
136,2021,1,1.0,2,2.0,-0.5000000000000004,0.8660254037844384,58.99,379.36,0
137,2021,2,0.0,11,13.0,-0.5000000000000004,0.8660254037844384,147.99,0.0,0
138,2021,1,0.0,5,0.0,-0.5000000000000004,0.8660254037844384,54.98,0.0,0
139,2021,1,0.0,7,3.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,1
140,2021,1,2.0,7,17.0,-0.5000000000000004,0.8660254037844384,670.0,116.9,0
141,2021,3,2.0,20,16.0,-0.5000000000000004,0.8660254037844384,864.6,568.0,0
142,2021,1,0.0,12,0.0,-0.5000000000000004,0.8660254037844384,169.0,0.0,1
143,2021,1,0.0,5,0.0,-0.5000000000000004,0.8660254037844384,299.0,0.0,0
144,2021,1,0.0,9,0.0,-0.5000000000000004,0.8660254037844384,58.99,0.0,0
145,2021,1,0.0,18,17.0,-0.5000000000000004,0.8660254037844384,111.13,0.0,0
146,2021,1,0.0,4,8.0,-0.5000000000000004,0.8660254037844384,619.99,0.0,0
147,2021,1,0.0,9,0.0,-0.5000000000000004,0.8660254037844384,197.0,0.0,0
148,2021,1,2.0,21,21.0,-0.5000000000000004,0.8660254037844384,385.0,465.0,0
149,2021,1,0.0,11,6.0,-0.5000000000000004,0.8660254037844384,79.0,0.0,0
150,2021,2,0.0,11,0.0,-0.5000000000000004,0.8660254037844384,982.99,0.0,0
151,2021,1,0.0,4,0.0,-0.5000000000000004,0.8660254037844384,114.0,0.0,1
152,2021,1,1.0,19,14.0,-0.5000000000000004,0.8660254037844384,390.0,295.55,0
153,2021,1,1.0,5,9.0,-0.5000000000000004,0.8660254037844384,670.0,849.0,0
154,2021,1,0.0,13,5.0,-0.5000000000000004,0.8660254037844384,44.89,0.0,1
155,2021,3,1.0,22,5.0,-0.5000000000000004,0.8660254037844384,574.89,148.48,0
156,2021,2,0.0,14,0.0,-0.5000000000000004,0.8660254037844384,922.99,0.0,0
157,2021,1,1.0,17,23.0,-0.5000000000000004,0.8660254037844384,79.0,19.0,0
158,2021,3,1.0,12,2.0,-0.5000000000000004,0.8660254037844384,805.07,77.0,0
159,2021,1,0.0,11,0.0,-0.5000000000000004,0.8660254037844384,429.0,0.0,0
160,2021,1,1.0,2,2.0,-0.5000000000000004,0.8660254037844384,77.0,43.99,1
161,2021,1,1.0,3,15.0,-0.5000000000000004,0.8660254037844384,77.0,69.99,1
162,2021,2,1.0,15,11.0,-0.5000000000000004,0.8660254037844384,385.0,45.0,0
163,2021,1,3.0,18,14.0,-0.5000000000000004,0.8660254037844384,29.38,190.98,1
